t,speed_now,speed_ref,yaw_now,yaw_ref,yaw_err_deg,steer,accel,traj_x,traj_y
0.1,0.0,3.0,-1.593737006187439,-1.593737006187439,0.0,-6.972147275519092e-06,1.5,199.989990234375,230.59999084472656
0.2,0.0002657985605765134,3.0,-1.593737006187439,-1.593737006187439,0.0,-1.114122733270051e-05,1.5,199.989990234375,230.59999084472656
0.30000000000000004,0.001030454644933343,3.0,-1.593737006187439,-1.593737006187439,0.0,-1.3627086445922032e-05,1.5,199.989990234375,230.59999084472656
0.4,0.001100997906178236,3.0,-1.593737006187439,-1.593737006187439,0.0,-1.5108384104678407e-05,1.5,199.989990234375,230.59999084472656
0.5,0.0008452034089714289,3.0,-1.593737006187439,-1.593737006187439,0.0,-1.599095412530005e-05,1.5,199.989990234375,230.59999084472656
0.6000000000000001,0.0004200267721898854,3.0,-1.593737006187439,-1.593737006187439,0.0,-1.6830059394123964e-05,1.5,199.989990234375,230.59999084472656
0.7000000000000001,0.1833178550004959,3.0,-1.5937331914901733,-1.593737006187439,-0.00021856605344040803,2.2679304834127834e-07,1.5,199.9899444580078,230.5969696044922
0.8,0.9860628843307495,3.0,-1.5937201976776123,-1.593737006187439,-0.0009630566729717979,-6.550040416186675e-05,1.5,199.98500061035156,230.38360595703125
0.9,1.2754428386688232,3.0,-1.5938079357147217,-1.593737006187439,0.004063962556157587,-0.0036556809209287167,1.5,199.98001098632812,230.15933227539062
1.0,1.727819800376892,3.0,-1.5934884548187256,-1.593737006187439,-0.014240944419476589,-0.0034813163802027702,1.2585712671279907,199.97056579589844,229.70472717285156
1.1,2.1949288845062256,3.0,-1.5938785076141357,-1.593737006187439,0.008107434544805135,0.015040586702525616,0.814817488193512,199.95675659179688,229.1130828857422
1.2000000000000002,2.5719752311706543,3.0,-1.5962352752685547,-1.593737006187439,0.1431402744359572,-0.007789063733071089,0.45662355422973633,199.93582153320312,228.3939208984375
1.3,2.847174882888794,3.0,-1.5937328338623047,-1.593737006187439,-0.00023905662095044628,-0.0028384237084537745,0.1951838880777359,199.9192352294922,227.5779571533203
1.4000000000000001,3.030435800552368,3.0,-1.593117356300354,-1.593737006187439,-0.03550332330572628,-0.0006583944777958095,0.020933808758854866,199.90020751953125,226.69297790527344
1.5,3.014174699783325,3.0,-1.59281325340271,-1.593737006187439,-0.05292713587842881,0.011341487988829613,0.03588848188519478,199.8804473876953,225.7826690673828
1.6,3.01054310798645,3.0,-1.5957579612731934,-1.593737006187439,0.11579219699922617,-0.0049531664699316025,0.03929772228002548,199.85536193847656,224.88246154785156
1.7000000000000002,3.004598617553711,3.0,-1.5933648347854614,-1.593737006187439,-0.021323850588779808,-0.002975553972646594,0.044830333441495895,199.83670043945312,223.98007202148438
1.8,3.0112667083740234,3.0,-1.5929533243179321,-1.593737006187439,-0.04490166360366382,0.00014271680265665054,0.03846241533756256,199.81739807128906,223.08016967773438
1.9000000000000001,3.0048787593841553,3.0,-1.595496654510498,-1.593737006187439,0.10082042233855822,0.0012111164396628737,0.04424542561173439,199.7933349609375,222.17413330078125
2.0,3.0017855167388916,3.0,-1.5944182872772217,-1.593737006187439,0.039034531106622875,-0.008057351224124432,0.04732216149568558,199.77252197265625,221.27743530273438
2.1,3.0159077644348145,3.0,-1.5926142930984497,-1.593737006187439,-0.06432672160318009,0.0031903027556836605,0.033684778958559036,199.7545623779297,220.37350463867188
2.2,3.017913579940796,3.0,-1.5929397344589233,-1.593737006187439,-0.045680305169045275,-0.002385608619078994,0.031507931649684906,199.73416137695312,219.46836853027344
2.3000000000000003,3.02024507522583,3.0,-1.5951811075210571,-1.593737006187439,0.08274091160553447,0.0027978853322565556,0.0290243960916996,199.7108154296875,218.56349182128906
2.4000000000000004,3.0010838508605957,3.0,-1.5952024459838867,-1.593737006187439,0.08396351546696675,-0.008908243849873543,0.04715924710035324,199.69583129882812,217.96142578125
2.5,3.0117149353027344,3.0,-1.5929070711135864,-1.593737006187439,-0.04755177700162877,0.00027287888224236667,0.03704850748181343,199.6780242919922,217.0619659423828
2.6,3.013399600982666,3.0,-1.5928043127059937,-1.593737006187439,-0.05343940006617976,-0.0017607785994186997,0.03518201783299446,199.65814208984375,216.15667724609375
2.7,3.0010733604431152,3.0,-1.5936849117279053,-1.593737006187439,-0.002984792667295572,0.010860973037779331,0.04690508171916008,199.63731384277344,215.25698852539062
