t,speed_now,speed_ref,yaw_now,yaw_ref,yaw_err_deg,steer,accel,traj_x,traj_y
0.1,0.0,3.0,-1.593737006187439,-1.593737006187439,0.0,0.009460684843361378,1.5,199.989990234375,230.59999084472656
0.2,0.0002657985605765134,3.0,-1.593737006187439,-1.593737006187439,0.0,0.009435605257749557,1.5,199.989990234375,230.59999084472656
0.30000000000000004,0.001030454644933343,3.0,-1.593737006187439,-1.593737006187439,0.0,0.009364192374050617,1.5,199.989990234375,230.59999084472656
0.4,0.001100997906178236,3.0,-1.593737006187439,-1.593737006187439,0.0,0.009357658214867115,1.5,199.989990234375,230.59999084472656
0.5,0.0008452034089714289,3.0,-1.593737006187439,-1.593737006187439,0.0,0.009381393902003765,1.5,199.989990234375,230.59999084472656
0.6000000000000001,0.00039803507388569415,3.0,-1.593737006187439,-1.593737006187439,0.0,0.009423177689313889,1.5,199.989990234375,230.59999084472656
0.7000000000000001,0.0002159404830308631,3.0,-1.593737006187439,-1.593737006187439,0.0,0.009440300054848194,1.5,199.989990234375,230.59999084472656
0.8,0.8751280307769775,3.0,-1.5929878950119019,-1.593737006187439,-0.04292090874436013,0.0037475209683179855,1.5,199.9866485595703,230.4668731689453
0.9,1.305680751800537,3.0,-1.5930967330932617,-1.593737006187439,-0.03668494603213848,0.0014387541450560093,1.5,199.97866821289062,230.14308166503906
1.0,1.7380815744400024,3.0,-1.5934392213821411,-1.593737006187439,-0.01706181254669185,-0.00032399705378338695,1.2488224506378174,199.96812438964844,229.68551635742188
1.1,2.20592999458313,3.0,-1.5934016704559326,-1.593737006187439,-0.019213322135245868,-0.0004961423110216856,0.804366409778595,199.95472717285156,229.09103393554688
1.2000000000000002,2.579172134399414,3.0,-1.5935378074645996,-1.593737006187439,-0.011413246103091305,0.0019401259487494826,0.4497864842414856,199.93826293945312,228.36952209472656
1.3,2.8512415885925293,3.0,-1.593940019607544,-1.593737006187439,0.011631812156531715,-0.00016920160851441324,0.19132058322429657,199.91891479492188,227.5526580810547
1.4000000000000001,3.0330049991607666,3.0,-1.5938626527786255,-1.593737006187439,0.00719901938519344,-0.0007629805477336049,0.01848025806248188,199.8986053466797,226.66741943359375
1.5,3.0178682804107666,3.0,-1.5936241149902344,-1.593737006187439,-0.006468189144002075,-0.0004895254387520254,0.03231402859091759,199.87806701660156,225.75672912597656
1.6,2.9946019649505615,3.0,-1.5938806533813477,-1.593737006187439,0.008230377949865366,0.0006957871955819428,0.054483186453580856,199.8572235107422,224.85853576660156
1.7000000000000002,3.041670322418213,3.0,-1.5939979553222656,-1.593737006187439,0.014951284093157909,-0.00042979305726476014,0.009263398125767708,199.83615112304688,223.9510955810547
1.8,2.9806928634643555,3.0,-1.5938079357147217,-1.593737006187439,0.004063962556157587,-0.0007559219375252724,0.06717549264431,199.81546020507812,223.04913330078125
1.9000000000000001,3.0198981761932373,3.0,-1.593575358390808,-1.593737006187439,-0.00926173651453729,0.0017609507776796818,0.029935849830508232,199.79527282714844,222.15203857421875
2.0,2.9994101524353027,3.0,-1.5939830541610718,-1.593737006187439,0.014097510446906318,0.00025819733855314553,0.049138374626636505,199.77392578125,221.2464141845703
2.1,2.985424518585205,3.0,-1.5939387083053589,-1.593737006187439,0.011556680075661574,-0.00047097643255256116,0.06273835152387619,199.7532196044922,220.3533935546875
2.2,3.017294406890869,3.0,-1.5937329530715942,-1.593737006187439,-0.00023222643178043355,-0.0007100990624167025,0.032229240983724594,199.732666015625,219.45068359375
2.3000000000000003,3.004007339477539,3.0,-1.5935485363006592,-1.593737006187439,-0.010798529077790161,-0.0005848490982316434,0.04479006677865982,199.7191619873047,218.84957885742188
2.4000000000000004,3.0098705291748047,3.0,-1.593822717666626,-1.593737006187439,0.004910906013239168,0.0005700400797650218,0.03919903561472893,199.69834899902344,217.9505615234375
2.5,3.0016584396362305,3.0,-1.5939149856567383,-1.593737006187439,0.010197472430829036,-0.0004941383958794177,0.04677221179008484,199.67733764648438,217.04617309570312
2.6,2.9981935024261475,3.0,-1.593746542930603,-1.593737006187439,0.0005464151336010201,-0.0008682283805683255,0.050241004675626755,199.65679931640625,216.1508331298828
2.7,3.017849922180176,3.0,-1.5934802293777466,-1.593737006187439,-0.014712227472207465,-0.0004953803145326674,0.03128884360194206,199.63650512695312,215.24664306640625
2.8000000000000003,3.0001368522644043,3.0,-1.5937442779541016,-1.593737006187439,0.0004166415393707778,0.0007312675006687641,0.048045311123132706,199.61582946777344,214.34544372558594
2.9000000000000004,3.0128750801086426,3.0,-1.5938705205917358,-1.593737006187439,0.007649811870414281,-0.00044989585876464844,0.03593023493885994,199.59481811523438,213.44674682617188
3.0,3.005847692489624,3.0,-1.5936812162399292,-1.593737006187439,-0.0031965285315659676,-0.000721418356988579,0.04239051416516304,199.57427978515625,212.54286193847656
3.1,2.998415231704712,3.0,-1.5934585332870483,-1.593737006187439,-0.015955321901149788,0.0018209328409284353,0.04949536174535751,199.55422973632812,211.64450073242188
3.2,3.0118510723114014,3.0,-1.5937941074371338,-1.593737006187439,0.003271660612436108,0.0005224901833571494,0.03662505000829697,199.5400390625,211.04335021972656
3.3000000000000003,3.0117170810699463,3.0,-1.593909740447998,-1.593737006187439,0.009896944107348477,-0.0005981607246212661,0.03657395765185356,199.51905822753906,210.14056396484375
3.4000000000000004,3.010232448577881,3.0,-1.593714952468872,-1.593737006187439,-0.0012635849964523589,-0.0004808112280443311,0.03782142326235771,199.49850463867188,209.23817443847656
3.5,3.004258871078491,3.0,-1.593719244003296,-1.593737006187439,-0.0010176981863318998,0.0013860320905223489,0.04339328035712242,199.47789001464844,208.3367156982422
3.6,2.9970898628234863,3.0,-1.5940179824829102,-1.593737006187439,0.016098755873720054,-0.0002711185661610216,0.05026404187083244,199.45664978027344,207.438720703125
3.7,3.0133042335510254,3.0,-1.5938823223114014,-1.593737006187439,0.008326000598245543,-0.0006530199898406863,0.034635961055755615,199.4359588623047,206.53546142578125
3.8000000000000003,2.9970712661743164,3.0,-1.5936678647994995,-1.593737006187439,-0.003961509718607395,-0.0008756080060265958,0.05007772520184517,199.41549682617188,205.63626098632812
3.9000000000000004,3.002189874649048,3.0,-1.5936533212661743,-1.593737006187439,-0.004794792797348952,0.001497151330113411,0.045157164335250854,199.39517211914062,204.73606872558594
4.0,3.0054681301116943,3.0,-1.5939480066299438,-1.593737006187439,0.012089434830922568,-0.00013562137610279024,0.04205308482050896,199.3739776611328,203.83743286132812
